ShipmentID,OrderID,WarehouseID,Carrier,ServiceLevel,PromisedDate,ShipDate,DeliveryDate,ShipCost$,DeliveryStatus
SH019045,O019045,W03,DHL,Std,2025-11-13,2025-11-10,2025-11-15,4.19,Late
SH019046,O019046,W05,UPS,Expedited,2025-12-04,2025-12-02,2025-12-05,19.29,Late
SH019047,O019047,W05,DHL,Std,2025-11-11,2025-11-07,2025-11-13,4.79,Late
SH019048,O019048,W05,USPS,Std,2025-12-03,2025-11-28,2025-12-02,4.8,OnTime
SH019049,O019049,W03,UPS,Std,2026-01-03,2025-12-29,2026-01-02,4.27,OnTime
SH019050,O019050,W05,USPS,Std,2025-12-22,2025-12-18,2025-12-22,4.2,OnTime
SH019051,O019051,W01,USPS,Std,2025-12-03,2025-11-30,2025-12-04,7.45,Late
SH019052,O019052,W01,DHL,Expedited,2025-12-13,2025-12-10,2025-12-12,11.86,OnTime
SH019053,O019053,W02,UPS,Overnight,2025-12-01,2025-11-30,2025-12-01,28.43,OnTime
SH019054,O019054,W02,UPS,Std,2025-12-07,2025-12-02,2025-12-07,5.17,OnTime
SH019055,O019055,W02,UPS,Expedited,2025-12-28,2025-12-27,2025-12-29,14.87,Late
SH019056,O019056,W05,FedEx,Std,2025-12-26,2025-12-21,2025-12-26,11.71,OnTime
SH019057,O019057,W05,USPS,Overnight,2025-11-29,2025-11-30,2025-12-01,32.79,Late
SH019058,O019058,W02,USPS,Expedited,2025-12-07,2025-12-05,2025-12-08,13.46,Late
SH019059,O019059,W03,UPS,Expedited,2025-11-06,2025-11-05,2025-11-08,9.74,Late
SH019060,O019060,W04,USPS,Std,2025-12-06,2025-12-01,2025-12-07,5.93,Late
SH019061,O019061,W05,DHL,Std,2025-12-13,2025-12-08,2025-12-15,4.98,Late
SH019062,O019062,W03,FedEx,Expedited,2025-12-08,2025-12-07,2025-12-10,18.62,Late
SH019063,O019063,W01,DHL,Std,2025-12-06,2025-12-02,2025-12-07,11.38,Late
SH019064,O019064,W03,UPS,Std,2025-12-03,2025-11-30,2025-12-06,4.68,Late
SH019065,O019065,W03,FedEx,Overnight,2025-11-29,2025-11-30,2025-12-01,24.51,Late
SH019066,O019066,W03,UPS,Expedited,2025-11-08,2025-11-05,2025-11-08,13.36,OnTime
SH019067,O019067,W01,UPS,Std,2025-11-15,2025-11-12,2025-11-16,9.16,Late
SH019068,O019068,W05,USPS,Std,2025-12-03,2025-11-28,2025-12-04,6.61,Late
SH019069,O019069,W03,UPS,Std,2025-12-03,2025-11-29,2025-12-06,7.77,Late
SH019070,O019070,W04,UPS,Std,2025-12-23,2025-12-19,2025-12-26,11.65,Late
SH019071,O019071,W01,FedEx,Std,2025-12-27,2025-12-24,2025-12-28,5.36,Late
SH019072,O019072,W04,FedEx,Std,2025-12-13,2025-12-10,2025-12-16,8.76,Late
SH019073,O019073,W05,DHL,Std,2025-11-23,2025-11-18,2025-11-25,11.5,Late
SH019074,O019074,W01,DHL,Expedited,2025-12-01,2025-11-30,2025-12-03,9.46,Late
SH019075,O019075,W02,UPS,Std,2025-12-06,2025-12-02,2025-12-06,11.71,OnTime
SH019076,O019076,W03,FedEx,Std,2025-11-18,2025-11-14,2025-11-21,10.52,Late
SH019077,O019077,W01,USPS,Std,2025-12-20,2025-12-16,2025-12-22,8.58,Late
SH019078,O019078,W01,FedEx,Expedited,2025-12-01,2025-11-29,2025-12-01,14.36,OnTime
SH019079,O019079,W05,DHL,BOPIS,2025-11-06,2025-11-06,2025-11-06,0.0,OnTime
SH019080,O019080,W05,USPS,Expedited,2025-12-09,2025-12-07,2025-12-10,9.28,Late
SH019081,O019081,W01,DHL,Std,2025-12-03,2025-11-29,2025-12-05,8.59,Late
SH019082,O019082,W02,DHL,Expedited,2026-01-05,2026-01-02,2026-01-04,12.75,OnTime
SH019083,O019083,W05,USPS,Std,2025-12-03,2025-11-28,2025-12-04,4.04,Late
SH019084,O019084,W01,UPS,Overnight,2025-12-04,2025-12-04,2025-12-05,24.13,Late
SH019085,O019085,W01,UPS,Std,2025-12-17,2025-12-14,2025-12-21,7.01,Late
SH019086,O019086,W05,DHL,Std,2025-11-17,2025-11-14,2025-11-19,6.35,Late
SH019087,O019087,W01,UPS,Expedited,2025-11-10,2025-11-09,2025-11-11,13.64,Late
SH019088,O019088,W04,FedEx,Std,2025-12-28,2025-12-23,2025-12-27,6.76,OnTime
SH019089,O019089,W03,DHL,Expedited,2025-12-11,2025-12-08,2025-12-11,9.07,OnTime
SH019090,O019090,W04,UPS,Std,2025-12-03,2025-11-29,2025-12-05,11.45,Late
SH019091,O019091,W02,FedEx,Std,2025-11-18,2025-11-15,2025-11-22,10.67,Late
SH019092,O019092,W05,USPS,Expedited,2026-01-08,2026-01-05,2026-01-08,16.86,OnTime
SH019093,O019093,W03,USPS,Std,2025-11-30,2025-11-25,2025-12-02,9.88,Late
SH019094,O019094,W05,USPS,Std,2025-12-03,2025-11-28,2025-12-04,9.64,Late
SH019095,O019095,W01,FedEx,BOPIS,2025-12-01,2025-12-01,2025-12-01,0.0,OnTime
SH019096,O019096,W03,USPS,Std,2025-12-20,2025-12-17,2025-12-21,7.33,Late
SH019097,O019097,W05,UPS,Std,2025-11-15,2025-11-11,2025-11-15,4.17,OnTime
SH019098,O019098,W04,UPS,Expedited,2025-12-04,2025-12-02,2025-12-04,15.98,OnTime
SH019099,O019099,W05,FedEx,BOPIS,2025-12-12,2025-12-13,2025-12-13,0.0,Late
SH019100,O019100,W03,DHL,Std,2025-12-03,2025-11-29,2025-12-06,6.26,Late
SH019101,O019101,W01,DHL,Std,2026-01-01,2025-12-29,2026-01-04,5.6,Late
SH019102,O019102,W04,FedEx,Std,2025-11-23,2025-11-19,2025-11-26,7.69,Late
SH019103,O019103,W05,UPS,Std,2025-12-04,2025-12-01,2025-12-06,10.78,Late
SH019104,O019104,W04,UPS,Std,2025-12-23,2025-12-20,2025-12-25,11.79,Late
SH019105,O019105,W01,USPS,Std,2025-12-05,2025-12-01,2025-12-06,6.46,Late
SH019106,O019106,W01,DHL,Std,2025-12-27,2025-12-24,2025-12-31,5.02,Late
SH019107,O019107,W02,UPS,Std,2025-12-03,2025-11-28,2025-12-03,8.61,OnTime
SH019108,O019108,W01,USPS,Expedited,2025-12-05,2025-12-04,2025-12-07,18.45,Late
SH019109,O019109,W03,DHL,Std,2025-11-14,2025-11-11,2025-11-15,11.43,Late
SH019110,O019110,W03,FedEx,Std,2025-12-01,2025-11-27,2025-12-02,5.86,Late
SH019111,O019111,W03,DHL,Std,2026-01-07,2026-01-02,2026-01-07,6.19,OnTime
SH019112,O019112,W02,FedEx,Expedited,2025-12-04,2025-12-01,2025-12-04,14.9,OnTime
SH019113,O019113,W03,USPS,Overnight,2025-11-27,2025-11-26,2025-11-27,24.68,OnTime
SH019114,O019114,W02,UPS,Overnight,2025-11-23,2025-11-23,2025-11-24,33.31,Late
SH019115,O019115,W01,DHL,Std,2025-12-29,2025-12-25,2025-12-30,11.94,Late
SH019116,O019116,W01,USPS,Expedited,2025-11-24,2025-11-22,2025-11-25,17.16,Late
SH019117,O019117,W02,DHL,Std,2025-11-22,2025-11-19,2025-11-26,9.46,Late
SH019118,O019118,W04,UPS,Expedited,2025-12-04,2025-12-03,2025-12-06,12.13,Late
SH019119,O019119,W05,USPS,BOPIS,2026-01-05,2026-01-06,2026-01-06,0.0,Late
SH019120,O019120,W01,FedEx,Std,2025-11-29,2025-11-26,2025-12-03,9.22,Late
SH019121,O019121,W01,UPS,Std,2026-01-02,2025-12-29,2026-01-04,4.2,Late
SH019122,O019122,W02,FedEx,Expedited,2025-12-06,2025-12-04,2025-12-06,11.99,OnTime
SH019123,O019123,W03,FedEx,Std,2025-12-08,2025-12-03,2025-12-07,6.92,OnTime
SH019124,O019124,W03,UPS,Expedited,2025-12-25,2025-12-24,2025-12-30,13.36,Late
SH019125,O019125,W03,UPS,Std,2025-11-25,2025-11-20,2025-11-25,8.08,OnTime
SH019126,O019126,W04,DHL,Std,2025-12-28,2025-12-24,2025-12-31,4.5,Late
SH019127,O019127,W01,UPS,Expedited,2025-11-28,2025-11-25,2025-11-27,19.2,OnTime
SH019128,O019128,W02,DHL,Std,2025-12-06,2025-12-03,2025-12-09,9.18,Late
SH019129,O019129,W02,DHL,Std,2025-11-21,2025-11-18,2025-11-24,5.96,Late
SH019130,O019130,W02,FedEx,Expedited,2025-11-28,2025-11-26,2025-11-28,13.29,OnTime
SH019131,O019131,W05,FedEx,Overnight,2025-12-27,2025-12-26,2025-12-27,31.18,OnTime
SH019132,O019132,W04,UPS,Std,2026-01-05,2026-01-01,2026-01-07,7.63,Late
SH019133,O019133,W04,FedEx,Expedited,2025-11-29,2025-11-26,2025-11-29,14.62,OnTime
SH019134,O019134,W03,FedEx,Std,2025-12-25,2025-12-22,2025-12-26,7.97,Late
SH019135,O019135,W04,FedEx,Std,2025-11-08,2025-11-04,2025-11-08,11.19,OnTime
SH019136,O019136,W03,FedEx,Overnight,2025-12-21,2025-12-20,2025-12-21,34.78,OnTime
SH019137,O019137,W01,USPS,Expedited,2025-11-17,2025-11-14,2025-11-17,19.73,OnTime
SH019138,O019138,W05,UPS,Std,2025-12-13,2025-12-10,2025-12-14,9.38,Late
SH019139,O019139,W02,DHL,Std,2025-12-20,2025-12-17,2025-12-23,6.78,Late
SH019140,O019140,W01,USPS,Expedited,2025-12-17,2025-12-14,2025-12-16,17.29,OnTime
SH019141,O019141,W03,FedEx,Std,2025-11-30,2025-11-27,2025-12-01,9.25,Late
SH019142,O019142,W01,UPS,Overnight,2025-11-29,2025-11-30,2025-12-01,22.3,Late
SH019143,O019143,W03,FedEx,Std,2025-12-26,2025-12-21,2025-12-28,9.42,Late
SH019144,O019144,W01,DHL,Expedited,2025-12-03,2025-11-30,2025-12-03,19.75,OnTime
SH019145,O019145,W05,FedEx,Expedited,2025-11-13,2025-11-11,2025-11-14,15.55,Late
SH019146,O019146,W04,UPS,Expedited,2025-11-24,2025-11-22,2025-11-25,15.95,Late
SH019147,O019147,W03,FedEx,Std,2026-01-03,2025-12-30,2026-01-05,8.78,Late
SH019148,O019148,W05,USPS,Expedited,2025-12-12,2025-12-10,2025-12-13,13.73,Late
SH019149,O019149,W02,UPS,Expedited,2026-01-05,2026-01-02,2026-01-04,11.62,OnTime
SH019150,O019150,W04,FedEx,Expedited,2025-12-04,2025-12-03,2025-12-05,9.74,Late
SH019151,O019151,W01,UPS,Std,2025-12-16,2025-12-12,2025-12-17,5.58,Late
SH019152,O019152,W03,FedEx,Std,2025-12-29,2025-12-25,2025-12-30,6.37,Late
SH019153,O019153,W04,DHL,Std,2025-12-01,2025-11-26,2025-12-01,7.22,OnTime
SH019154,O019154,W05,FedEx,Expedited,2025-12-08,2025-12-05,2025-12-08,19.38,OnTime
SH019155,O019155,W01,FedEx,Overnight,2025-11-16,2025-11-17,2025-11-18,27.4,Late
SH019156,O019156,W03,USPS,Std,2025-12-19,2025-12-14,2025-12-18,6.2,OnTime
SH019157,O019157,W05,USPS,Std,2025-12-03,2025-11-28,2025-12-03,7.37,OnTime
SH019158,O019158,W04,DHL,Expedited,2025-12-01,2025-11-30,2025-12-02,17.29,Late
SH019159,O019159,W02,UPS,Std,2025-12-25,2025-12-20,2025-12-27,11.2,Late
SH019160,O019160,W04,FedEx,Std,2026-01-10,2026-01-06,2026-01-10,11.79,OnTime
SH019161,O019161,W04,DHL,Std,2025-12-21,2025-12-18,2025-12-22,11.08,Late
SH019162,O019162,W04,DHL,Expedited,2025-12-25,2025-12-23,2025-12-26,10.41,Late
SH019163,O019163,W05,DHL,Std,2025-11-29,2025-11-26,2025-12-02,9.82,Late
SH019164,O019164,W03,UPS,Expedited,2025-12-21,2025-12-20,2025-12-23,19.86,Late
SH019165,O019165,W01,USPS,Std,2025-12-06,2025-12-01,2025-12-05,10.22,OnTime
SH019166,O019166,W02,UPS,Expedited,2025-11-14,2025-11-13,2025-11-16,18.38,Late
SH019167,O019167,W04,DHL,Overnight,2025-12-26,2025-12-26,2025-12-27,33.68,Late
SH019168,O019168,W02,DHL,Std,2026-01-04,2025-12-31,2026-01-06,7.81,Late
SH019169,O019169,W03,USPS,Overnight,2025-11-30,2025-11-29,2025-11-30,21.21,OnTime
SH019170,O019170,W05,UPS,Std,2025-12-19,2025-12-16,2025-12-20,7.4,Late
SH019171,O019171,W03,FedEx,Std,2025-11-19,2025-11-16,2025-11-22,6.32,Late
SH019172,O019172,W03,DHL,Expedited,2025-11-26,2025-11-25,2025-11-27,17.98,Late
SH019173,O019173,W01,USPS,Expedited,2025-11-08,2025-11-06,2025-11-08,12.36,OnTime
SH019174,O019174,W04,FedEx,Expedited,2025-12-01,2025-11-29,2025-12-01,11.82,OnTime
SH019175,O019175,W05,FedEx,Std,2025-12-03,2025-11-28,2025-12-05,9.72,Late
SH019176,O019176,W01,FedEx,Std,2025-11-15,2025-11-11,2025-11-17,10.28,Late
SH019177,O019177,W05,FedEx,Std,2025-12-07,2025-12-02,2025-12-09,11.43,Late
SH019178,O019178,W05,FedEx,Std,2025-12-07,2025-12-04,2025-12-11,8.76,Late
SH019179,O019179,W03,FedEx,Std,2026-01-07,2026-01-04,2026-01-10,5.56,Late
SH019180,O019180,W03,USPS,BOPIS,2025-12-23,2025-12-24,2025-12-24,0.0,Late
SH019181,O019181,W04,UPS,Overnight,2025-12-02,2025-12-02,2025-12-03,24.65,Late
SH019182,O019182,W03,FedEx,Std,2025-12-27,2025-12-24,2025-12-31,10.07,Late
SH019183,O019183,W02,DHL,Std,2025-12-03,2025-11-28,2025-12-02,11.84,OnTime
SH019184,O019184,W01,UPS,Overnight,2025-11-29,2025-11-29,2025-11-30,34.12,Late
SH019185,O019185,W02,FedEx,Std,2026-01-09,2026-01-05,2026-01-12,5.95,Late
SH019186,O019186,W01,UPS,Std,2025-12-24,2025-12-20,2025-12-25,7.55,Late
SH019187,O019187,W02,UPS,Std,2025-11-23,2025-11-19,2025-11-26,8.36,Late
SH019188,O019188,W03,DHL,Overnight,2025-12-10,2025-12-09,2025-12-10,19.47,OnTime
SH019189,O019189,W03,USPS,Std,2025-11-30,2025-11-27,2025-12-02,6.07,Late
SH019190,O019190,W02,DHL,Expedited,2025-12-23,2025-12-21,2025-12-23,16.14,OnTime
SH019191,O019191,W05,DHL,Std,2025-11-30,2025-11-26,2025-12-02,7.52,Late
SH019192,O019192,W01,FedEx,Overnight,2025-12-16,2025-12-15,2025-12-16,22.93,OnTime
SH019193,O019193,W03,FedEx,Overnight,2025-12-06,2025-12-05,2025-12-06,30.13,OnTime
SH019194,O019194,W02,FedEx,Std,2025-12-03,2025-11-28,2025-12-04,4.71,Late
SH019195,O019195,W04,FedEx,Std,2025-12-03,2025-11-28,2025-12-02,9.36,OnTime
SH019196,O019196,W05,USPS,Std,2025-11-08,2025-11-04,2025-11-08,7.64,OnTime
SH019197,O019197,W04,UPS,Overnight,2025-12-05,2025-12-04,2025-12-05,29.32,OnTime
SH019198,O019198,W05,UPS,Std,2025-12-26,2025-12-23,2025-12-29,9.34,Late
SH019199,O019199,W01,FedEx,Std,2025-12-05,2025-11-30,2025-12-05,7.03,OnTime
SH019200,O019200,W05,UPS,Expedited,2025-12-27,2025-12-26,2025-12-29,16.7,Late
SH019201,O019201,W01,USPS,Std,2026-01-10,2026-01-05,2026-01-11,4.28,Late
SH019202,O019202,W03,FedEx,Std,2025-12-06,2025-12-01,2025-12-06,10.6,OnTime
SH019203,O019203,W04,FedEx,Std,2025-12-06,2025-12-02,2025-12-08,4.05,Late
SH019204,O019204,W01,DHL,Std,2025-12-14,2025-12-09,2025-12-14,10.47,OnTime
SH019205,O019205,W03,FedEx,Expedited,2026-01-05,2026-01-04,2026-01-06,11.7,Late
SH019206,O019206,W04,FedEx,Std,2025-12-03,2025-11-29,2025-12-05,10.48,Late
SH019207,O019207,W05,DHL,Std,2025-12-07,2025-12-03,2025-12-09,6.7,Late
SH019208,O019208,W02,UPS,Expedited,2025-12-04,2025-12-02,2025-12-05,9.49,Late
SH019209,O019209,W02,DHL,Expedited,2025-11-11,2025-11-10,2025-11-12,12.17,Late
SH019210,O019210,W01,DHL,Std,2025-12-06,2025-12-01,2025-12-08,8.1,Late
SH019211,O019211,W02,DHL,Std,2025-12-26,2025-12-21,2025-12-30,9.33,Late
SH019212,O019212,W02,USPS,Std,2025-12-03,2025-11-29,2025-12-05,10.93,Late
SH019213,O019213,W03,FedEx,Std,2026-01-05,2026-01-01,2026-01-07,11.34,Late
SH019214,O019214,W05,FedEx,Std,2025-12-29,2025-12-24,2025-12-31,8.76,Late
SH019215,O019215,W02,UPS,Overnight,2025-11-29,2025-11-28,2025-11-29,28.35,OnTime
SH019216,O019216,W01,USPS,Std,2025-12-03,2025-11-29,2025-12-06,4.1,Late
SH019217,O019217,W05,UPS,Std,2025-12-03,2025-11-30,2025-12-06,6.97,Late
SH019218,O019218,W04,FedEx,Expedited,2025-11-29,2025-11-26,2025-11-29,10.07,OnTime
SH019219,O019219,W05,FedEx,Overnight,2025-12-22,2025-12-21,2025-12-22,29.53,OnTime
SH019220,O019220,W04,DHL,Expedited,2025-12-18,2025-12-17,2025-12-20,9.09,Late
SH019221,O019221,W02,DHL,Std,2025-12-05,2025-12-02,2025-12-07,10.58,Late
SH019222,O019222,W04,USPS,Expedited,2025-11-07,2025-11-06,2025-11-09,14.3,Late
SH019223,O019223,W01,UPS,BOPIS,2025-11-08,2025-11-10,2025-11-10,0.0,Late
SH019224,O019224,W04,FedEx,Std,2025-12-25,2025-12-20,2025-12-28,7.98,Late
SH019225,O019225,W03,UPS,Std,2025-11-29,2025-11-26,2025-12-01,6.56,Late
SH019226,O019226,W01,DHL,BOPIS,2025-11-07,2025-11-07,2025-11-07,0.0,OnTime
SH019227,O019227,W03,FedEx,Expedited,2025-12-25,2025-12-23,2025-12-25,14.71,OnTime
SH019228,O019228,W03,DHL,Expedited,2026-01-07,2026-01-04,2026-01-06,12.34,OnTime
SH019229,O019229,W02,FedEx,Std,2025-12-03,2025-11-28,2025-12-05,6.34,Late
SH019230,O019230,W02,DHL,Expedited,2025-12-01,2025-11-29,2025-12-02,12.01,Late
SH019231,O019231,W05,USPS,Expedited,2025-12-31,2025-12-28,2025-12-30,11.98,OnTime
SH019232,O019232,W03,USPS,Expedited,2025-11-16,2025-11-13,2025-11-16,14.47,OnTime
SH019233,O019233,W02,USPS,Std,2025-12-03,2025-11-30,2025-12-06,7.66,Late
SH019234,O019234,W03,DHL,Std,2026-01-03,2025-12-31,2026-01-04,11.53,Late
SH019235,O019235,W01,UPS,Overnight,2025-12-01,2025-11-30,2025-12-01,32.08,OnTime
SH019236,O019236,W01,UPS,Std,2025-12-27,2025-12-22,2025-12-29,7.91,Late
SH019237,O019237,W05,FedEx,Expedited,2025-12-18,2025-12-15,2025-12-18,17.02,OnTime
SH019238,O019238,W05,UPS,Std,2025-11-29,2025-11-25,2025-11-29,7.64,OnTime
SH019239,O019239,W04,DHL,Std,2026-01-03,2025-12-29,2026-01-03,8.12,OnTime
SH019240,O019240,W03,DHL,Overnight,2025-12-25,2025-12-26,2025-12-29,33.55,Late
SH019241,O019241,W01,DHL,Std,2025-11-24,2025-11-21,2025-11-25,9.5,Late
SH019242,O019242,W05,FedEx,Overnight,2025-12-21,2025-12-20,2025-12-21,19.44,OnTime
SH019243,O019243,W03,USPS,Std,2025-11-22,2025-11-18,2025-11-23,4.11,Late
SH019244,O019244,W02,DHL,Std,2025-12-27,2025-12-24,2025-12-29,8.23,Late
SH019245,O019245,W05,UPS,Overnight,2025-11-26,2025-11-26,2025-11-27,30.57,Late
SH019246,O019246,W05,USPS,Overnight,2025-11-05,2025-11-05,2025-11-06,19.15,Late
SH019247,O019247,W01,FedEx,Overnight,2025-11-26,2025-11-27,2025-11-28,26.89,Late
SH019248,O019248,W05,UPS,Expedited,2025-11-28,2025-11-25,2025-11-27,16.26,OnTime
SH019249,O019249,W02,UPS,Overnight,2025-12-02,2025-12-02,2025-12-03,22.88,Late
SH019250,O019250,W02,DHL,Std,2025-12-13,2025-12-09,2025-12-14,9.18,Late
SH019251,O019251,W04,DHL,BOPIS,2025-12-19,2025-12-21,2025-12-21,0.0,Late
SH019252,O019252,W04,USPS,Std,2025-11-29,2025-11-24,2025-11-28,5.36,OnTime
SH019253,O019253,W02,DHL,Std,2025-11-19,2025-11-16,2025-11-21,9.96,Late
SH019254,O019254,W02,USPS,Expedited,2025-11-11,2025-11-10,2025-11-12,12.01,Late
SH019255,O019255,W03,UPS,Std,2025-12-03,2025-11-29,2025-12-05,7.58,Late
SH019256,O019256,W03,DHL,Std,2025-12-27,2025-12-23,2025-12-28,5.86,Late
SH019257,O019257,W05,FedEx,Expedited,2025-11-12,2025-11-10,2025-11-13,16.74,Late
SH019258,O019258,W02,UPS,Expedited,2025-11-23,2025-11-22,2025-11-24,12.06,Late
SH019259,O019259,W02,UPS,Overnight,2025-12-23,2025-12-24,2025-12-25,31.92,Late
SH019260,O019260,W05,UPS,Overnight,2025-11-27,2025-11-28,2025-11-29,19.85,Late
SH019261,O019261,W02,UPS,Std,2025-12-06,2025-12-01,2025-12-05,6.16,OnTime
SH019262,O019262,W02,DHL,Std,2025-11-16,2025-11-11,2025-11-15,4.83,OnTime
SH019263,O019263,W03,UPS,Overnight,2025-12-08,2025-12-09,2025-12-10,33.48,Late
SH019264,O019264,W03,UPS,Expedited,2025-11-11,2025-11-08,2025-11-11,12.38,OnTime
SH019265,O019265,W04,UPS,Std,2025-12-26,2025-12-23,2025-12-28,10.19,Late
SH019266,O019266,W02,FedEx,Expedited,2025-12-03,2025-12-02,2025-12-05,19.42,Late
SH019267,O019267,W02,UPS,Std,2025-12-06,2025-12-02,2025-12-08,10.15,Late
SH019268,O019268,W03,USPS,Std,2025-12-17,2025-12-12,2025-12-16,9.25,OnTime
SH019269,O019269,W02,DHL,Overnight,2025-11-13,2025-11-13,2025-11-14,21.37,Late
SH019270,O019270,W03,FedEx,Std,2025-12-30,2025-12-27,2025-12-31,8.74,Late
SH019271,O019271,W03,UPS,Expedited,2025-12-14,2025-12-11,2025-12-14,19.83,OnTime
SH019272,O019272,W01,USPS,Std,2025-11-11,2025-11-08,2025-11-12,4.5,Late
SH019273,O019273,W05,DHL,Std,2025-12-23,2025-12-19,2025-12-26,9.0,Late
SH019274,O019274,W02,DHL,Expedited,2025-11-17,2025-11-16,2025-11-18,10.17,Late
SH019275,O019275,W05,USPS,Overnight,2025-12-10,2025-12-11,2025-12-12,23.41,Late
SH019276,O019276,W01,FedEx,Overnight,2025-12-20,2025-12-21,2025-12-22,32.96,Late
SH019277,O019277,W05,DHL,Std,2025-11-25,2025-11-20,2025-11-27,5.07,Late
SH019278,O019278,W02,USPS,Std,2025-12-25,2025-12-22,2025-12-28,5.08,Late
SH019279,O019279,W01,USPS,Std,2026-01-02,2025-12-29,2026-01-03,10.48,Late
SH019280,O019280,W04,UPS,Std,2025-12-03,2025-11-29,2025-12-04,8.97,Late
SH019281,O019281,W02,USPS,Std,2025-12-24,2025-12-21,2025-12-25,8.32,Late
SH019282,O019282,W03,UPS,Std,2025-11-07,2025-11-02,2025-11-09,8.84,Late
SH019283,O019283,W04,UPS,Std,2025-11-23,2025-11-19,2025-11-23,7.29,OnTime
SH019284,O019284,W03,UPS,BOPIS,2025-12-20,2025-12-21,2025-12-21,0.0,Late
SH019285,O019285,W02,UPS,Expedited,2025-12-28,2025-12-25,2025-12-30,14.59,Late
SH019286,O019286,W05,USPS,BOPIS,2025-12-17,2025-12-18,2025-12-18,0.0,Late
SH019287,O019287,W05,USPS,Std,2025-11-08,2025-11-03,2025-11-10,6.44,Late
SH019288,O019288,W05,USPS,Expedited,2025-12-04,2025-12-01,2025-12-03,16.51,OnTime
SH019289,O019289,W01,DHL,Std,2025-11-27,2025-11-24,2025-11-29,4.37,Late
SH019290,O019290,W01,DHL,Std,2025-12-06,2025-12-02,2025-12-06,8.74,OnTime
SH019291,O019291,W03,USPS,Overnight,2025-12-02,2025-12-02,2025-12-03,22.37,Late
SH019292,O019292,W05,UPS,Std,2025-12-06,2025-12-02,2025-12-09,7.91,Late
SH019293,O019293,W03,FedEx,Expedited,2025-11-25,2025-11-24,2025-11-26,11.14,Late
SH019294,O019294,W03,FedEx,Expedited,2025-12-04,2025-12-01,2025-12-04,12.01,OnTime
SH019295,O019295,W04,FedEx,Std,2025-12-06,2025-12-02,2025-12-08,11.63,Late
SH019296,O019296,W03,DHL,Std,2025-12-09,2025-12-05,2025-12-09,11.07,OnTime
SH019297,O019297,W02,UPS,Expedited,2025-12-27,2025-12-26,2025-12-28,19.52,Late
SH019298,O019298,W03,UPS,Expedited,2025-12-12,2025-12-10,2025-12-12,14.03,OnTime
SH019299,O019299,W04,DHL,Std,2025-12-06,2025-12-03,2025-12-09,9.39,Late
SH019300,O019300,W05,FedEx,Std,2025-11-30,2025-11-27,2025-12-04,6.87,Late
SH019301,O019301,W05,UPS,Std,2025-12-31,2025-12-26,2026-01-02,7.06,Late
SH019302,O019302,W05,USPS,Overnight,2025-11-29,2025-11-30,2025-12-01,31.99,Late
SH019303,O019303,W01,USPS,Std,2025-12-29,2025-12-25,2025-12-30,10.5,Late
SH019304,O019304,W05,USPS,Std,2026-01-09,2026-01-06,2026-01-11,11.06,Late
SH019305,O019305,W04,DHL,Expedited,2025-11-24,2025-11-21,2025-11-23,16.55,OnTime
SH019306,O019306,W03,UPS,Std,2025-12-09,2025-12-05,2025-12-11,8.2,Late
SH019307,O019307,W03,USPS,Overnight,2025-12-27,2025-12-27,2025-12-28,28.39,Late
SH019308,O019308,W03,DHL,Expedited,2026-01-02,2025-12-31,2026-01-03,16.93,Late
SH019309,O019309,W02,DHL,Std,2025-12-03,2025-11-28,2025-12-02,9.01,OnTime
SH019310,O019310,W01,DHL,Expedited,2025-12-26,2025-12-23,2025-12-26,13.84,OnTime
SH019311,O019311,W05,FedEx,Expedited,2025-11-19,2025-11-17,2025-11-20,15.55,Late
SH019312,O019312,W03,UPS,Expedited,2025-12-25,2025-12-23,2025-12-25,11.88,OnTime
SH019313,O019313,W02,FedEx,Std,2025-11-19,2025-11-16,2025-11-21,10.22,Late
SH019314,O019314,W05,DHL,Std,2025-11-30,2025-11-27,2025-12-04,6.61,Late
SH019315,O019315,W01,DHL,Std,2025-12-14,2025-12-09,2025-12-14,6.61,OnTime
SH019316,O019316,W03,DHL,Std,2025-11-22,2025-11-17,2025-11-23,5.25,Late
SH019317,O019317,W05,DHL,Std,2025-12-03,2025-11-28,2025-12-03,4.94,OnTime
SH019318,O019318,W05,USPS,Std,2025-12-03,2025-11-30,2025-12-05,4.54,Late
SH019319,O019319,W03,FedEx,Std,2025-12-06,2025-12-03,2025-12-10,8.68,Late
SH019320,O019320,W04,FedEx,Std,2025-11-28,2025-11-25,2025-11-29,7.32,Late
SH019321,O019321,W03,DHL,Std,2025-12-26,2025-12-23,2026-01-02,7.01,Late
SH019322,O019322,W04,FedEx,Std,2025-12-22,2025-12-18,2025-12-23,7.88,Late
SH019323,O019323,W03,UPS,Std,2025-11-29,2025-11-26,2025-12-03,10.68,Late
SH019324,O019324,W04,FedEx,Std,2025-11-15,2025-11-10,2025-11-14,10.08,OnTime
SH019325,O019325,W05,UPS,Std,2025-11-30,2025-11-25,2025-12-02,7.76,Late
SH019326,O019326,W01,USPS,Overnight,2025-12-31,2025-12-31,2026-01-01,33.27,Late
SH019327,O019327,W03,DHL,Overnight,2025-11-20,2025-11-19,2025-11-20,23.2,OnTime
SH019328,O019328,W03,UPS,Std,2025-12-15,2025-12-12,2025-12-19,10.82,Late
SH019329,O019329,W01,USPS,Std,2025-11-18,2025-11-15,2025-11-20,5.82,Late
