ProductID,Category,Subcategory,StandardCost,MSRP,Vendor,SeasonalityTag
P002425,Home,Kitchen,63.53,94.59,VendorA,Giftable
P002426,Electronics,Smart Home,154.38,303.85,VendorC,Evergreen
P002427,Beauty,Fragrance,199.8,333.27,VendorA,Giftable
P002428,Electronics,Headphones,119.46,166.48,VendorD,Giftable
P002429,Home,Kitchen,194.18,387.21,VendorA,Giftable
P002430,Footwear,Slippers,41.15,54.11,VendorA,Evergreen
P002431,Beauty,Fragrance,192.32,312.04,VendorB,Winter
P002432,Sports,Outdoor,13.19,20.57,VendorB,Evergreen
P002433,Toys,Puzzles,174.26,252.98,VendorB,Giftable
P002434,Footwear,Slippers,191.83,344.04,VendorC,Giftable
P002435,Books,Non-Fiction,21.45,29.79,VendorC,Winter
P002436,Footwear,Slippers,114.08,160.87,VendorC,Winter
P002437,Jewelry,Necklace,86.97,150.98,VendorC,Giftable
P002438,Beauty,Skincare,162.83,274.94,VendorC,Winter
P002439,Books,Children,119.31,201.94,VendorB,Evergreen
P002440,Jewelry,Bracelet,40.02,55.12,VendorC,Giftable
P002441,Grocery,Snacks,118.88,229.45,VendorD,Giftable
P002442,Electronics,Gaming,192.58,300.92,VendorE,Evergreen
P002443,Grocery,Coffee,44.79,82.84,VendorB,Giftable
P002444,Home,Decor,192.71,340.66,VendorE,Winter
P002445,Jewelry,Bracelet,127.38,192.19,VendorD,Winter
P002446,Grocery,Snacks,180.65,249.69,VendorA,Giftable
P002447,Apparel,Sweaters,70.45,116.41,VendorA,Winter
P002448,Home,Bedding,128.2,191.54,VendorE,Giftable
P002449,Grocery,Snacks,85.91,162.92,VendorD,Evergreen
P002450,Grocery,Chocolate,160.89,289.39,VendorC,Winter
P002451,Grocery,Chocolate,23.17,36.03,VendorC,Evergreen
P002452,Books,Fiction,65.21,100.24,VendorB,Winter
P002453,Toys,Action Figures,86.51,156.05,VendorE,Giftable
P002454,Electronics,Gaming,37.05,62.92,VendorC,Giftable
P002455,Beauty,Skincare,84.18,123.74,VendorA,Giftable
P002456,Toys,Puzzles,130.69,225.46,VendorE,Winter
P002457,Grocery,Snacks,106.4,186.16,VendorE,Giftable
P002458,Grocery,Snacks,168.57,299.28,VendorA,Evergreen
P002459,Beauty,Cosmetics,86.81,154.96,VendorD,Giftable
P002460,Jewelry,Necklace,183.95,366.14,VendorE,Evergreen
P002461,Sports,Fitness,46.14,65.94,VendorC,Giftable
P002462,Apparel,Socks,161.98,309.5,VendorD,Giftable
P002463,Apparel,Outerwear,199.29,382.54,VendorA,Giftable
P002464,Home,Decor,69.77,110.26,VendorD,Giftable
P002465,Apparel,Sweaters,81.35,153.23,VendorD,Giftable
P002466,Footwear,Boots,138.1,222.48,VendorE,Evergreen
P002467,Footwear,Slippers,117.92,178.0,VendorE,Giftable
P002468,Beauty,Cosmetics,19.2,30.87,VendorB,Evergreen
P002469,Home,Kitchen,110.01,199.77,VendorA,Giftable
P002470,Footwear,Boots,175.55,228.47,VendorB,Giftable
P002471,Sports,Outdoor,139.15,202.07,VendorC,Giftable
P002472,Electronics,Gaming,152.4,241.17,VendorB,Winter
P002473,Toys,Puzzles,199.6,348.95,VendorE,Evergreen
P002474,Toys,Puzzles,164.35,253.84,VendorB,Giftable
P002475,Jewelry,Earrings,69.32,132.63,VendorB,Giftable
P002476,Sports,Fitness,145.63,266.04,VendorD,Giftable
P002477,Toys,Board Games,80.2,118.79,VendorC,Winter
P002478,Grocery,Coffee,148.85,241.31,VendorC,Giftable
P002479,Apparel,Outerwear,74.96,115.67,VendorA,Winter
P002480,Books,Children,53.73,73.45,VendorC,Giftable
P002481,Apparel,Outerwear,107.5,201.86,VendorB,Evergreen
P002482,Beauty,Skincare,51.62,93.31,VendorA,Giftable
P002483,Apparel,Outerwear,178.0,259.9,VendorA,Evergreen
P002484,Electronics,Gaming,15.79,26.3,VendorC,Evergreen
P002485,Apparel,Sweaters,160.15,282.14,VendorC,Winter
P002486,Home,Decor,94.53,161.43,VendorD,Giftable
P002487,Apparel,Sweaters,101.89,179.53,VendorC,Giftable
P002488,Footwear,Slippers,56.41,89.17,VendorD,Evergreen
P002489,Apparel,Socks,16.78,27.92,VendorE,Giftable
P002490,Toys,Puzzles,82.11,163.87,VendorE,Evergreen
P002491,Apparel,Outerwear,64.87,101.19,VendorB,Evergreen
P002492,Toys,Board Games,164.69,253.96,VendorB,Giftable
P002493,Beauty,Fragrance,12.29,22.33,VendorE,Evergreen
P002494,Sports,Fitness,145.22,286.44,VendorC,Evergreen
P002495,Jewelry,Bracelet,85.53,165.65,VendorC,Giftable
P002496,Beauty,Cosmetics,65.84,96.03,VendorB,Evergreen
P002497,Toys,Action Figures,157.92,216.59,VendorB,Winter
P002498,Sports,Cycling,113.56,226.31,VendorB,Giftable
P002499,Books,Children,149.33,239.03,VendorC,Winter
P002500,Toys,Action Figures,89.3,143.53,VendorC,Giftable
P002501,Electronics,Headphones,179.03,303.97,VendorE,Winter
P002502,Home,Bedding,160.56,300.68,VendorD,Giftable
P002503,Footwear,Slippers,166.95,329.75,VendorB,Giftable
P002504,Sports,Outdoor,74.72,144.72,VendorC,Giftable
P002505,Home,Bedding,131.05,229.6,VendorC,Winter
P002506,Electronics,Gaming,47.64,64.51,VendorE,Evergreen
P002507,Home,Bedding,64.09,88.96,VendorA,Giftable
P002508,Sports,Fitness,34.42,49.04,VendorC,Winter
P002509,Sports,Fitness,170.18,264.79,VendorA,Giftable
P002510,Toys,Action Figures,110.82,193.9,VendorA,Giftable
P002511,Apparel,Socks,94.44,186.25,VendorA,Winter
P002512,Apparel,Sweaters,182.07,296.5,VendorC,Giftable
P002513,Electronics,Gaming,90.92,147.55,VendorE,Giftable
P002514,Electronics,Headphones,180.79,275.6,VendorA,Winter
P002515,Jewelry,Earrings,149.77,215.65,VendorE,Giftable
P002516,Books,Children,12.17,18.57,VendorD,Evergreen
P002517,Home,Kitchen,33.32,47.42,VendorA,Evergreen
P002518,Beauty,Fragrance,74.63,141.6,VendorE,Giftable
P002519,Apparel,Outerwear,156.24,272.53,VendorC,Giftable
P002520,Jewelry,Bracelet,140.08,270.76,VendorC,Winter
P002521,Home,Decor,174.88,303.32,VendorD,Giftable
P002522,Jewelry,Earrings,19.11,30.86,VendorE,Evergreen
P002523,Sports,Cycling,186.71,273.87,VendorD,Giftable
P002524,Grocery,Coffee,176.91,330.57,VendorA,Evergreen
P002525,Footwear,Boots,168.01,261.33,VendorA,Evergreen
P002526,Jewelry,Bracelet,158.4,220.78,VendorD,Winter
P002527,Grocery,Chocolate,63.46,119.67,VendorC,Winter
P002528,Apparel,Outerwear,96.36,156.25,VendorB,Winter
P002529,Electronics,Headphones,25.39,49.17,VendorA,Winter
P002530,Beauty,Cosmetics,66.9,125.89,VendorB,Winter
P002531,Sports,Cycling,36.76,66.93,VendorD,Giftable
P002532,Books,Fiction,30.19,42.21,VendorA,Evergreen
P002533,Jewelry,Earrings,192.82,324.03,VendorB,Giftable
P002534,Home,Decor,99.07,159.28,VendorB,Giftable
P002535,Home,Kitchen,32.81,42.87,VendorA,Evergreen
P002536,Jewelry,Bracelet,180.65,284.19,VendorA,Winter
P002537,Home,Decor,86.47,114.53,VendorC,Giftable
P002538,Beauty,Cosmetics,194.22,377.46,VendorA,Giftable
P002539,Beauty,Skincare,77.08,154.13,VendorD,Giftable
P002540,Books,Non-Fiction,34.74,65.15,VendorE,Giftable
P002541,Beauty,Skincare,108.72,180.69,VendorA,Evergreen
P002542,Grocery,Chocolate,132.74,226.9,VendorA,Evergreen
P002543,Toys,Action Figures,39.64,72.6,VendorD,Winter
P002544,Sports,Cycling,66.4,113.82,VendorA,Giftable
P002545,Footwear,Boots,52.92,91.98,VendorB,Giftable
P002546,Footwear,Boots,156.58,269.1,VendorE,Giftable
P002547,Home,Decor,100.7,173.14,VendorA,Giftable
P002548,Apparel,Outerwear,30.0,57.75,VendorC,Winter
P002549,Electronics,Headphones,72.12,125.28,VendorD,Giftable
P002550,Toys,Board Games,156.38,272.56,VendorC,Winter
P002551,Home,Bedding,64.36,105.64,VendorC,Giftable
P002552,Home,Kitchen,82.07,118.2,VendorC,Giftable
P002553,Jewelry,Earrings,79.43,155.93,VendorE,Giftable
P002554,Footwear,Slippers,50.6,89.05,VendorC,Giftable
P002555,Jewelry,Earrings,47.08,75.54,VendorC,Winter
P002556,Footwear,Sneakers,170.07,247.47,VendorA,Winter
P002557,Jewelry,Earrings,159.43,249.18,VendorC,Evergreen
P002558,Sports,Fitness,39.72,56.32,VendorA,Giftable
P002559,Footwear,Sneakers,194.55,363.91,VendorD,Evergreen
P002560,Grocery,Chocolate,7.01,9.64,VendorD,Giftable
P002561,Electronics,Smart Home,160.81,302.73,VendorC,Evergreen
P002562,Beauty,Skincare,101.56,199.69,VendorD,Evergreen
P002563,Home,Kitchen,91.37,123.43,VendorC,Winter
P002564,Grocery,Snacks,35.14,66.04,VendorC,Giftable
P002565,Toys,Board Games,22.62,37.15,VendorB,Winter
P002566,Jewelry,Earrings,89.01,166.9,VendorD,Giftable
P002567,Home,Decor,122.25,232.47,VendorE,Winter
P002568,Beauty,Cosmetics,33.2,53.71,VendorC,Winter
P002569,Sports,Cycling,64.47,84.69,VendorD,Giftable
P002570,Grocery,Snacks,51.31,89.57,VendorD,Winter
P002571,Books,Non-Fiction,144.45,271.82,VendorB,Evergreen
P002572,Apparel,Outerwear,140.95,273.39,VendorD,Giftable
P002573,Jewelry,Earrings,172.36,285.89,VendorD,Evergreen
P002574,Toys,Action Figures,76.79,137.96,VendorB,Giftable
P002575,Toys,Action Figures,24.5,37.26,VendorA,Evergreen
P002576,Toys,Puzzles,19.07,26.13,VendorA,Giftable
P002577,Footwear,Boots,15.61,23.46,VendorB,Giftable
P002578,Electronics,Gaming,165.24,318.57,VendorA,Giftable
P002579,Electronics,Headphones,80.13,118.88,VendorE,Evergreen
P002580,Footwear,Boots,112.99,181.25,VendorC,Giftable
P002581,Home,Decor,68.34,129.53,VendorA,Winter
P002582,Footwear,Slippers,77.1,136.85,VendorC,Giftable
P002583,Jewelry,Necklace,186.61,364.02,VendorA,Winter
P002584,Sports,Outdoor,137.9,254.01,VendorA,Giftable
P002585,Jewelry,Bracelet,132.82,258.63,VendorE,Giftable
P002586,Grocery,Chocolate,66.4,109.89,VendorD,Winter
P002587,Toys,Puzzles,115.41,216.64,VendorB,Giftable
P002588,Toys,Action Figures,198.48,302.71,VendorD,Giftable
P002589,Jewelry,Necklace,142.02,259.43,VendorC,Winter
P002590,Apparel,Socks,108.89,157.72,VendorB,Winter
P002591,Apparel,Outerwear,117.03,221.01,VendorB,Winter
P002592,Footwear,Sneakers,7.0,9.26,VendorC,Giftable
P002593,Footwear,Boots,54.68,74.23,VendorB,Giftable
P002594,Toys,Action Figures,91.58,148.05,VendorB,Evergreen
P002595,Apparel,Sweaters,175.61,328.4,VendorA,Giftable
P002596,Books,Fiction,56.64,112.44,VendorA,Giftable
P002597,Home,Decor,24.63,37.83,VendorA,Giftable
P002598,Jewelry,Earrings,181.4,300.22,VendorE,Winter
P002599,Toys,Puzzles,161.76,312.09,VendorA,Evergreen
P002600,Electronics,Headphones,58.45,90.04,VendorE,Giftable
P002601,Footwear,Sneakers,137.92,232.36,VendorE,Evergreen
P002602,Grocery,Snacks,67.91,108.24,VendorD,Winter
P002603,Footwear,Sneakers,90.99,125.04,VendorD,Giftable
P002604,Beauty,Cosmetics,105.35,195.0,VendorE,Giftable
P002605,Grocery,Coffee,22.74,41.56,VendorB,Giftable
P002606,Electronics,Gaming,179.58,279.72,VendorB,Winter
P002607,Apparel,Socks,64.55,111.19,VendorD,Giftable
P002608,Beauty,Fragrance,11.71,15.49,VendorB,Giftable
P002609,Sports,Fitness,146.85,231.27,VendorA,Evergreen
P002610,Apparel,Sweaters,27.47,48.28,VendorE,Giftable
P002611,Footwear,Sneakers,126.56,196.39,VendorB,Giftable
P002612,Footwear,Boots,63.18,83.02,VendorC,Evergreen
P002613,Beauty,Fragrance,92.19,147.25,VendorE,Giftable
P002614,Sports,Fitness,99.51,170.96,VendorD,Giftable
P002615,Books,Fiction,76.16,144.75,VendorD,Giftable
P002616,Jewelry,Earrings,165.95,217.98,VendorA,Giftable
P002617,Apparel,Sweaters,60.34,106.92,VendorD,Winter
P002618,Sports,Outdoor,124.38,180.12,VendorC,Giftable
P002619,Apparel,Outerwear,58.35,95.92,VendorA,Evergreen
P002620,Jewelry,Earrings,34.2,45.48,VendorE,Giftable
P002621,Sports,Cycling,191.52,261.28,VendorE,Giftable
P002622,Jewelry,Earrings,116.95,166.84,VendorD,Evergreen
P002623,Home,Kitchen,122.1,226.08,VendorD,Winter
P002624,Books,Non-Fiction,149.77,273.5,VendorD,Winter
P002625,Grocery,Chocolate,33.57,53.56,VendorC,Giftable
P002626,Home,Bedding,128.49,255.47,VendorA,Evergreen
P002627,Apparel,Outerwear,109.52,192.28,VendorE,Giftable
P002628,Sports,Cycling,70.66,135.08,VendorA,Giftable
P002629,Jewelry,Necklace,52.3,68.54,VendorC,Giftable
P002630,Grocery,Coffee,25.56,41.17,VendorB,Winter
P002631,Electronics,Gaming,148.48,219.72,VendorC,Giftable
P002632,Footwear,Boots,185.6,308.07,VendorB,Evergreen
P002633,Grocery,Coffee,96.07,165.28,VendorD,Winter
P002634,Grocery,Chocolate,129.97,236.97,VendorD,Giftable
P002635,Beauty,Skincare,113.78,198.3,VendorA,Evergreen
P002636,Sports,Fitness,174.87,327.24,VendorB,Giftable
P002637,Books,Non-Fiction,163.74,245.25,VendorA,Giftable
P002638,Electronics,Smart Home,36.82,59.09,VendorD,Giftable
P002639,Sports,Cycling,107.13,142.41,VendorA,Giftable
P002640,Footwear,Boots,134.01,243.82,VendorE,Giftable
P002641,Electronics,Gaming,93.42,133.7,VendorB,Giftable
P002642,Jewelry,Bracelet,143.37,266.7,VendorA,Evergreen
P002643,Electronics,Smart Home,134.66,228.99,VendorE,Giftable
P002644,Home,Bedding,131.21,185.22,VendorD,Giftable
P002645,Books,Fiction,190.07,365.44,VendorA,Giftable
P002646,Books,Children,172.94,281.55,VendorE,Giftable
P002647,Sports,Outdoor,54.33,88.35,VendorD,Giftable
P002648,Jewelry,Earrings,155.44,255.13,VendorE,Giftable
P002649,Toys,Puzzles,92.7,123.86,VendorD,Giftable
P002650,Beauty,Cosmetics,80.23,106.37,VendorD,Winter
P002651,Home,Bedding,198.67,383.89,VendorE,Giftable
P002652,Electronics,Smart Home,73.67,107.74,VendorC,Giftable
P002653,Jewelry,Earrings,109.96,163.77,VendorA,Evergreen
P002654,Jewelry,Earrings,107.48,195.29,VendorD,Winter
P002655,Grocery,Snacks,134.4,243.61,VendorD,Winter
P002656,Apparel,Sweaters,160.03,269.22,VendorB,Giftable
P002657,Home,Bedding,8.91,13.58,VendorB,Evergreen
P002658,Footwear,Slippers,98.11,190.48,VendorA,Evergreen
P002659,Footwear,Sneakers,148.4,242.87,VendorC,Winter
P002660,Toys,Action Figures,31.18,42.95,VendorB,Giftable
P002661,Books,Non-Fiction,115.35,177.41,VendorB,Giftable
P002662,Jewelry,Bracelet,124.44,208.45,VendorA,Evergreen
P002663,Grocery,Snacks,179.9,313.22,VendorE,Giftable
P002664,Home,Kitchen,156.22,295.03,VendorD,Giftable
P002665,Apparel,Outerwear,7.22,12.8,VendorA,Evergreen
P002666,Sports,Cycling,155.25,298.54,VendorE,Giftable
P002667,Toys,Puzzles,115.38,158.2,VendorB,Giftable
P002668,Apparel,Socks,99.55,198.16,VendorD,Evergreen
P002669,Home,Decor,99.08,158.25,VendorC,Giftable
P002670,Sports,Cycling,160.39,259.04,VendorE,Evergreen
P002671,Grocery,Snacks,34.39,61.96,VendorC,Giftable
P002672,Toys,Puzzles,43.34,70.25,VendorA,Evergreen
P002673,Footwear,Slippers,183.27,341.88,VendorE,Giftable
P002674,Books,Fiction,79.22,143.29,VendorD,Winter
P002675,Grocery,Coffee,64.56,127.83,VendorC,Giftable
P002676,Home,Kitchen,19.39,29.85,VendorB,Giftable
P002677,Toys,Action Figures,81.01,135.35,VendorE,Winter
P002678,Jewelry,Bracelet,151.45,201.15,VendorB,Giftable
P002679,Jewelry,Earrings,154.26,305.3,VendorE,Winter
P002680,Apparel,Socks,141.38,190.47,VendorC,Evergreen
P002681,Sports,Outdoor,47.24,63.98,VendorA,Giftable
P002682,Toys,Action Figures,179.65,268.14,VendorB,Giftable
P002683,Electronics,Headphones,49.9,64.93,VendorD,Giftable
P002684,Beauty,Fragrance,10.2,14.22,VendorD,Evergreen
P002685,Jewelry,Necklace,55.49,82.13,VendorD,Giftable
P002686,Electronics,Headphones,92.19,148.33,VendorD,Giftable
P002687,Books,Non-Fiction,118.7,218.8,VendorD,Evergreen
P002688,Apparel,Sweaters,28.14,45.28,VendorD,Giftable
P002689,Books,Non-Fiction,98.57,194.21,VendorD,Evergreen
P002690,Home,Decor,78.26,142.76,VendorE,Giftable
P002691,Footwear,Boots,71.93,124.09,VendorB,Evergreen
P002692,Beauty,Skincare,156.1,250.68,VendorB,Evergreen
P002693,Sports,Outdoor,193.67,295.29,VendorE,Giftable
P002694,Footwear,Sneakers,58.36,95.44,VendorA,Evergreen
P002695,Books,Fiction,193.11,348.62,VendorB,Giftable
P002696,Jewelry,Earrings,97.85,151.41,VendorE,Evergreen
P002697,Grocery,Chocolate,70.28,101.22,VendorE,Giftable
P002698,Grocery,Coffee,182.24,346.84,VendorD,Winter
P002699,Electronics,Gaming,143.21,197.46,VendorE,Giftable
P002700,Jewelry,Necklace,129.41,221.93,VendorA,Giftable
P002701,Jewelry,Necklace,194.92,349.16,VendorA,Giftable
P002702,Toys,Action Figures,72.67,137.51,VendorE,Evergreen
P002703,Grocery,Snacks,63.45,91.37,VendorC,Evergreen
P002704,Jewelry,Earrings,93.32,158.19,VendorA,Giftable
P002705,Toys,Action Figures,102.46,160.51,VendorB,Giftable
P002706,Grocery,Chocolate,184.61,360.74,VendorC,Giftable
P002707,Books,Fiction,168.66,314.56,VendorE,Giftable
P002708,Beauty,Fragrance,12.75,19.08,VendorA,Evergreen
P002709,Apparel,Outerwear,68.24,125.29,VendorC,Giftable
P002710,Electronics,Gaming,196.36,332.54,VendorA,Winter
P002711,Toys,Board Games,176.48,317.72,VendorE,Winter
P002712,Sports,Fitness,111.86,210.92,VendorB,Evergreen
P002713,Grocery,Coffee,59.81,84.92,VendorB,Giftable
P002714,Beauty,Skincare,190.88,254.8,VendorA,Giftable
P002715,Grocery,Snacks,150.59,239.57,VendorE,Winter
P002716,Books,Children,40.87,76.14,VendorC,Evergreen
P002717,Grocery,Chocolate,66.06,114.83,VendorE,Giftable
P002718,Apparel,Sweaters,36.88,59.96,VendorB,Winter
P002719,Sports,Fitness,152.15,207.8,VendorB,Giftable
P002720,Sports,Cycling,48.85,79.52,VendorE,Giftable
P002721,Home,Decor,45.44,70.63,VendorE,Giftable
P002722,Sports,Outdoor,164.34,295.69,VendorB,Evergreen
P002723,Footwear,Boots,121.59,233.87,VendorE,Giftable
P002724,Toys,Board Games,71.69,136.53,VendorA,Giftable
P002725,Grocery,Chocolate,126.68,241.15,VendorA,Giftable
P002726,Jewelry,Necklace,50.35,82.91,VendorC,Evergreen
P002727,Toys,Board Games,164.78,321.4,VendorA,Winter
P002728,Sports,Fitness,89.71,153.31,VendorB,Giftable
P002729,Toys,Board Games,118.2,180.53,VendorB,Evergreen
P002730,Apparel,Sweaters,121.89,160.5,VendorC,Winter
P002731,Beauty,Skincare,190.09,278.06,VendorB,Giftable
P002732,Apparel,Sweaters,35.11,57.91,VendorD,Winter
P002733,Jewelry,Earrings,84.0,121.94,VendorD,Giftable
P002734,Books,Non-Fiction,76.5,109.88,VendorB,Evergreen
P002735,Beauty,Skincare,162.64,299.01,VendorB,Evergreen
P002736,Toys,Puzzles,60.33,100.74,VendorD,Giftable
P002737,Home,Bedding,164.4,316.94,VendorE,Giftable
P002738,Footwear,Slippers,158.75,284.37,VendorA,Evergreen
P002739,Footwear,Boots,46.07,78.11,VendorC,Evergreen
P002740,Jewelry,Necklace,190.28,344.28,VendorC,Winter
P002741,Electronics,Smart Home,190.02,311.25,VendorC,Evergreen
P002742,Home,Decor,34.33,62.54,VendorB,Giftable
P002743,Toys,Board Games,174.7,236.47,VendorD,Giftable
P002744,Apparel,Socks,30.2,48.2,VendorE,Evergreen
P002745,Toys,Board Games,19.95,30.88,VendorA,Giftable
P002746,Toys,Puzzles,158.22,250.21,VendorC,Giftable
P002747,Home,Decor,33.75,59.45,VendorD,Winter
P002748,Books,Fiction,45.43,65.39,VendorB,Evergreen
P002749,Footwear,Boots,19.53,25.87,VendorB,Evergreen
P002750,Books,Non-Fiction,181.52,346.88,VendorA,Giftable
P002751,Books,Fiction,32.88,57.47,VendorB,Giftable
P002752,Home,Decor,88.5,149.35,VendorB,Winter
P002753,Books,Fiction,142.84,216.86,VendorA,Evergreen
P002754,Toys,Board Games,175.95,232.85,VendorC,Giftable
P002755,Grocery,Snacks,46.04,72.4,VendorB,Giftable
P002756,Home,Kitchen,29.91,49.51,VendorD,Giftable
P002757,Beauty,Fragrance,195.4,362.64,VendorA,Giftable
P002758,Electronics,Headphones,111.14,213.41,VendorB,Winter
P002759,Jewelry,Bracelet,54.22,86.2,VendorE,Evergreen
P002760,Electronics,Gaming,180.15,269.39,VendorE,Giftable
P002761,Sports,Outdoor,174.25,282.47,VendorC,Giftable
P002762,Toys,Board Games,164.0,257.42,VendorE,Giftable
P002763,Beauty,Skincare,168.54,292.76,VendorA,Giftable
P002764,Apparel,Socks,27.37,48.6,VendorD,Evergreen
P002765,Jewelry,Bracelet,191.54,342.39,VendorE,Giftable
P002766,Footwear,Boots,146.98,250.6,VendorC,Evergreen
P002767,Toys,Board Games,33.33,53.14,VendorB,Giftable
P002768,Beauty,Fragrance,180.22,317.96,VendorC,Winter
P002769,Home,Decor,143.31,253.42,VendorB,Evergreen
P002770,Sports,Cycling,12.85,20.46,VendorA,Winter
P002771,Toys,Action Figures,17.79,26.18,VendorE,Giftable
P002772,Jewelry,Earrings,185.52,279.18,VendorD,Giftable
P002773,Toys,Action Figures,179.39,307.27,VendorB,Evergreen
P002774,Apparel,Outerwear,75.6,112.89,VendorC,Giftable
P002775,Footwear,Boots,13.24,20.23,VendorA,Giftable
P002776,Sports,Cycling,82.02,141.53,VendorA,Winter
P002777,Electronics,Gaming,102.09,187.75,VendorA,Giftable
P002778,Footwear,Slippers,197.87,299.8,VendorA,Winter
P002779,Books,Fiction,195.18,363.16,VendorB,Evergreen
P002780,Beauty,Fragrance,13.81,25.43,VendorE,Evergreen
P002781,Jewelry,Bracelet,148.94,240.13,VendorA,Winter
P002782,Apparel,Outerwear,32.09,59.79,VendorE,Winter
P002783,Home,Kitchen,54.62,96.09,VendorE,Winter
P002784,Footwear,Slippers,121.47,211.15,VendorD,Giftable
P002785,Jewelry,Earrings,125.41,201.84,VendorE,Giftable
P002786,Electronics,Gaming,47.98,82.77,VendorE,Giftable
P002787,Sports,Fitness,85.71,124.68,VendorD,Winter
P002788,Books,Children,64.81,108.93,VendorA,Winter
P002789,Electronics,Smart Home,76.24,136.26,VendorB,Winter
P002790,Beauty,Cosmetics,27.5,44.41,VendorB,Giftable
P002791,Toys,Action Figures,39.49,61.11,VendorA,Winter
P002792,Beauty,Skincare,105.91,153.8,VendorA,Giftable
P002793,Electronics,Smart Home,78.1,137.39,VendorC,Winter
P002794,Electronics,Headphones,117.36,197.8,VendorA,Giftable
P002795,Home,Kitchen,7.03,12.02,VendorE,Evergreen
P002796,Grocery,Chocolate,100.7,172.75,VendorB,Giftable
P002797,Books,Fiction,180.29,244.53,VendorD,Giftable
P002798,Toys,Action Figures,18.52,25.43,VendorD,Giftable
P002799,Home,Kitchen,180.73,360.17,VendorC,Winter
P002800,Books,Fiction,49.21,80.03,VendorC,Evergreen
P002801,Beauty,Skincare,150.69,295.35,VendorA,Winter
P002802,Footwear,Boots,95.77,151.83,VendorE,Evergreen
P002803,Beauty,Fragrance,150.86,260.03,VendorE,Giftable
P002804,Footwear,Sneakers,197.83,373.39,VendorC,Giftable
P002805,Home,Kitchen,17.65,29.62,VendorD,Giftable
P002806,Sports,Outdoor,66.8,123.79,VendorC,Giftable
P002807,Beauty,Fragrance,149.06,286.35,VendorA,Evergreen
P002808,Home,Kitchen,97.56,194.17,VendorD,Giftable
P002809,Toys,Action Figures,166.15,320.75,VendorB,Giftable
P002810,Electronics,Smart Home,199.92,366.95,VendorC,Giftable
P002811,Books,Children,110.41,154.83,VendorC,Giftable
P002812,Beauty,Cosmetics,34.77,67.29,VendorC,Giftable
P002813,Footwear,Slippers,101.3,159.69,VendorE,Evergreen
P002814,Footwear,Boots,156.93,300.92,VendorC,Winter
P002815,Footwear,Slippers,27.55,46.88,VendorC,Giftable
P002816,Grocery,Coffee,77.18,109.68,VendorE,Giftable
