OrderID,OrderDateTime,CustomerID,ChannelID,StoreID,PromotionID,CouponCode,PaymentType
O023750,2025-11-13 00:57:00,C024039,MKT,,PR049,,Card
O023751,2025-11-25 13:29:00,C018236,WEB,,PR010,,Card
O023752,2025-12-01 04:23:00,C020595,STORE,S021,PR048,HOLIDAY15,PayPal
O023753,2025-12-01 16:28:00,C009861,WEB,,PR035,,Cash
O023754,2025-11-16 02:30:00,C011746,WEB,,PR056,HOLIDAY15,PayPal
O023755,2025-12-17 15:03:00,C021550,WEB,,,,Card
O023756,2025-12-11 12:07:00,C004571,MKT,,PR035,SAVE10,Card
O023757,2025-12-31 04:41:00,C010215,WEB,,PR057,CM20,Card
O023758,2025-12-10 20:04:00,C016613,WEB,,PR034,,Card
O023759,2025-12-01 07:12:00,C022860,STORE,S016,PR017,SAVE10,PayPal
O023760,2026-01-04 10:09:00,C017229,WEB,,PR019,,Card
O023761,2025-11-01 00:22:00,C015135,WEB,,PR042,SAVE10,Card
O023762,2025-12-01 14:28:00,C020429,WEB,,PR039,BF25,Card
O023763,2025-12-06 04:25:00,C011875,STORE,S040,,,Card
O023764,2025-12-01 01:04:00,C022411,WEB,,,CM20,BNPL
O023765,2025-11-20 11:58:00,C009494,WEB,,PR049,CM20,Card
O023766,2025-12-16 04:52:00,C013366,WEB,,,CM20,PayPal
O023767,2026-01-04 17:56:00,C001384,MKT,,PR015,,Card
O023768,2025-12-25 22:35:00,C016026,WEB,,PR042,BF25,Card
O023769,2025-12-01 16:43:00,C010902,STORE,S058,PR043,SAVE10,Card
O023770,2025-11-26 04:56:00,C005945,WEB,,PR057,HOLIDAY15,Card
O023771,2025-12-20 09:59:00,C015571,STORE,S028,PR024,,Card
O023772,2025-11-03 16:07:00,C017624,WEB,,PR027,,Card
O023773,2025-11-28 00:49:00,C023813,WEB,,PR034,HOLIDAY15,Card
O023774,2025-12-05 02:01:00,C021528,WEB,,PR031,BF25,Card
O023775,2025-12-03 04:34:00,C016016,WEB,,PR007,HOLIDAY15,Card
O023776,2025-11-08 04:31:00,C011491,WEB,,PR002,HOLIDAY15,Card
O023777,2025-12-04 15:14:00,C012743,WEB,,PR024,,PayPal
O023778,2025-12-22 22:00:00,C000273,MKT,,PR034,CM20,PayPal
O023779,2025-12-03 15:18:00,C012796,WEB,,PR036,SAVE10,BNPL
O023780,2025-12-01 05:22:00,C004831,STORE,S040,PR055,,PayPal
O023781,2025-12-11 23:55:00,C019872,WEB,,PR023,,BNPL
O023782,2025-12-01 20:40:00,C013288,WEB,,PR013,SAVE10,Card
O023783,2025-12-27 01:26:00,C019421,WEB,,PR037,,Card
O023784,2025-12-06 07:45:00,C015665,STORE,S040,PR045,HOLIDAY15,PayPal
O023785,2025-11-29 03:50:00,C000048,MKT,,PR002,,Card
O023786,2025-12-22 10:06:00,C015553,STORE,S041,PR025,,Card
O023787,2025-12-22 20:21:00,C008081,STORE,S056,PR040,BF25,Card
O023788,2025-12-21 20:15:00,C018825,STORE,S050,PR034,,BNPL
O023789,2025-11-28 08:50:00,C015906,WEB,,PR024,,BNPL
O023790,2025-11-22 05:09:00,C015350,WEB,,PR006,,PayPal
O023791,2025-12-24 04:05:00,C012293,WEB,,PR054,BF25,Card
O023792,2025-12-16 15:27:00,C002400,MKT,,PR058,,PayPal
O023793,2025-11-01 15:48:00,C000933,WEB,,PR021,SAVE10,Card
O023794,2025-11-28 17:42:00,C013641,STORE,S009,PR023,,Card
O023795,2025-12-13 00:29:00,C021218,STORE,S008,PR001,CM20,Card
O023796,2025-11-21 16:31:00,C021417,STORE,S025,PR055,HOLIDAY15,Card
O023797,2025-12-18 11:07:00,C017888,WEB,,PR041,HOLIDAY15,BNPL
O023798,2025-12-15 18:34:00,C020374,STORE,S054,PR016,,Card
O023799,2025-12-25 00:55:00,C023252,WEB,,PR006,SAVE10,BNPL
O023800,2025-11-09 11:51:00,C003891,MKT,,PR056,BF25,BNPL
O023801,2025-11-28 19:57:00,C020269,WEB,,PR042,,BNPL
O023802,2025-12-12 08:32:00,C010472,WEB,,PR029,SAVE10,Card
O023803,2025-11-15 13:55:00,C012760,WEB,,,CM20,Card
O023804,2025-11-17 16:51:00,C002160,WEB,,PR013,BF25,Cash
O023805,2025-12-30 05:06:00,C003926,WEB,,PR014,CM20,Card
O023806,2025-11-26 20:00:00,C007609,WEB,,PR049,,Cash
O023807,2026-01-02 07:21:00,C021214,WEB,,PR005,HOLIDAY15,PayPal
O023808,2025-12-17 16:00:00,C019726,WEB,,PR011,HOLIDAY15,Card
O023809,2025-11-11 08:47:00,C014086,WEB,,PR016,SAVE10,BNPL
O023810,2025-12-28 18:44:00,C003466,WEB,,PR048,BF25,Card
O023811,2025-12-08 01:36:00,C019145,MKT,,PR013,CM20,Card
O023812,2025-11-29 18:49:00,C011574,STORE,S017,PR057,HOLIDAY15,Card
O023813,2025-12-19 03:01:00,C012865,MKT,,PR041,HOLIDAY15,PayPal
O023814,2025-12-24 19:09:00,C016808,MKT,,PR046,,Card
O023815,2025-11-28 19:55:00,C013806,WEB,,PR011,SAVE10,Card
O023816,2025-11-28 19:27:00,C024953,WEB,,PR036,,Card
O023817,2025-11-25 08:30:00,C008101,WEB,,PR046,,BNPL
O023818,2025-12-24 05:07:00,C001547,MKT,,PR024,HOLIDAY15,Card
O023819,2025-11-16 12:16:00,C022059,STORE,S055,PR039,HOLIDAY15,Card
O023820,2025-12-23 06:06:00,C014552,WEB,,PR023,,Card
O023821,2025-12-01 01:50:00,C001538,WEB,,PR009,,PayPal
O023822,2025-12-16 18:38:00,C008326,WEB,,PR002,,Card
O023823,2025-12-19 00:02:00,C015614,WEB,,PR007,,Card
O023824,2025-12-21 18:07:00,C008779,MKT,,PR013,,PayPal
O023825,2025-12-01 19:10:00,C013569,WEB,,PR055,BF25,BNPL
O023826,2025-12-30 12:11:00,C021988,WEB,,PR024,BF25,PayPal
O023827,2025-12-16 01:30:00,C015097,STORE,S034,PR014,,Card
O023828,2025-12-01 06:22:00,C009750,STORE,S056,PR041,,Card
O023829,2025-11-28 22:29:00,C015963,MKT,,PR043,SAVE10,Card
O023830,2025-12-01 23:15:00,C019845,WEB,,PR031,,Card
O023831,2025-11-27 10:01:00,C024971,STORE,S016,PR044,,Cash
O023832,2025-12-08 23:46:00,C009376,WEB,,,SAVE10,Card
O023833,2025-11-01 01:14:00,C002997,WEB,,PR022,,Card
O023834,2025-12-26 23:53:00,C000560,WEB,,PR054,,BNPL
O023835,2025-11-10 16:50:00,C024173,WEB,,PR031,,Card
O023836,2025-12-28 10:59:00,C023699,MKT,,,HOLIDAY15,BNPL
O023837,2025-11-29 10:21:00,C022764,WEB,,PR026,,Card
O023838,2025-11-02 20:36:00,C020265,WEB,,PR018,CM20,PayPal
O023839,2025-12-28 12:51:00,C009382,WEB,,PR043,CM20,Card
O023840,2025-11-21 22:21:00,C004507,WEB,,PR034,HOLIDAY15,Card
O023841,2025-11-26 01:00:00,C017317,WEB,,PR048,HOLIDAY15,Card
O023842,2025-11-18 01:32:00,C005795,STORE,S001,PR009,SAVE10,Card
O023843,2025-12-21 02:33:00,C017266,STORE,S055,PR033,HOLIDAY15,Cash
O023844,2025-12-01 11:23:00,C011734,WEB,,PR060,HOLIDAY15,Card
O023845,2025-11-06 09:09:00,C010347,STORE,S009,PR054,CM20,Card
O023846,2025-11-28 00:23:00,C018208,STORE,S009,PR009,BF25,Card
O023847,2026-01-05 20:50:00,C019196,MKT,,PR039,,Card
O023848,2025-11-04 09:49:00,C006619,WEB,,PR055,,BNPL
O023849,2025-12-16 17:58:00,C014660,WEB,,PR006,HOLIDAY15,Card
O023850,2025-12-13 19:30:00,C000707,STORE,S057,PR001,BF25,Card
O023851,2025-12-12 08:56:00,C012375,MKT,,PR023,,BNPL
O023852,2025-11-21 11:51:00,C010570,STORE,S034,PR045,HOLIDAY15,Card
O023853,2025-12-20 21:02:00,C007800,WEB,,PR043,,Card
O023854,2025-12-01 17:47:00,C017337,WEB,,PR034,BF25,Card
O023855,2025-11-01 15:46:00,C014120,WEB,,PR023,SAVE10,Card
O023856,2025-12-02 12:05:00,C022684,MKT,,PR026,HOLIDAY15,Card
O023857,2025-11-18 02:18:00,C015962,STORE,S010,PR046,SAVE10,Card
O023858,2025-11-26 05:33:00,C009152,WEB,,PR028,,Cash
O023859,2025-11-17 19:16:00,C012247,MKT,,PR004,HOLIDAY15,Card
O023860,2026-01-02 04:14:00,C001765,WEB,,PR056,CM20,BNPL
O023861,2025-11-28 17:51:00,C001474,WEB,,PR059,,Cash
O023862,2025-11-10 13:18:00,C014696,WEB,,PR060,BF25,Card
O023863,2025-11-14 10:11:00,C018251,WEB,,PR006,SAVE10,BNPL
O023864,2025-12-01 02:29:00,C024368,MKT,,PR037,BF25,Card
O023865,2025-11-28 16:17:00,C004930,WEB,,PR008,CM20,Cash
O023866,2025-12-24 16:26:00,C010316,WEB,,PR045,SAVE10,PayPal
O023867,2025-11-06 04:48:00,C020850,MKT,,PR042,SAVE10,BNPL
O023868,2025-11-03 19:27:00,C002927,MKT,,PR047,,Card
O023869,2025-12-24 05:36:00,C017464,WEB,,PR010,SAVE10,Card
O023870,2025-12-29 13:51:00,C010895,STORE,S050,PR048,,Card
O023871,2025-11-28 06:46:00,C005130,STORE,S004,PR058,,Card
O023872,2025-11-02 13:39:00,C011850,MKT,,PR053,BF25,PayPal
O023873,2025-11-09 19:28:00,C024077,MKT,,PR040,,Card
O023874,2026-01-03 09:32:00,C020885,STORE,S040,,,Cash
O023875,2025-12-15 05:49:00,C008744,WEB,,PR051,CM20,Card
O023876,2025-11-11 16:20:00,C017518,WEB,,PR001,HOLIDAY15,Card
O023877,2025-12-14 06:48:00,C021152,WEB,,PR051,,Card
O023878,2025-11-29 00:18:00,C005712,MKT,,PR027,CM20,Card
O023879,2025-11-03 07:48:00,C005714,WEB,,PR046,HOLIDAY15,Card
O023880,2025-12-17 10:05:00,C018415,STORE,S046,PR003,,PayPal
O023881,2025-12-11 16:17:00,C000045,WEB,,PR040,,Card
O023882,2025-12-23 03:41:00,C003693,STORE,S025,PR057,,Card
O023883,2025-11-09 02:06:00,C011632,WEB,,PR005,SAVE10,Card
O023884,2025-11-15 03:05:00,C004935,STORE,S046,PR036,BF25,Card
O023885,2025-11-08 20:50:00,C001211,WEB,,PR002,BF25,PayPal
O023886,2025-12-20 16:39:00,C008265,STORE,S010,,BF25,Card
O023887,2025-11-28 07:49:00,C015392,WEB,,PR037,CM20,Card
O023888,2025-11-12 21:37:00,C013095,WEB,,PR016,,PayPal
O023889,2025-11-05 03:21:00,C005788,STORE,S013,PR042,HOLIDAY15,Card
O023890,2025-11-07 11:45:00,C014351,MKT,,PR011,SAVE10,Card
O023891,2025-12-22 19:48:00,C003044,MKT,,PR049,SAVE10,Card
O023892,2025-12-12 03:17:00,C009822,WEB,,PR004,,Card
O023893,2025-11-16 19:11:00,C000371,MKT,,PR057,BF25,Card
O023894,2026-01-02 12:40:00,C021163,WEB,,PR015,,Card
O023895,2025-12-21 04:14:00,C009942,WEB,,PR046,SAVE10,Card
O023896,2025-11-06 21:27:00,C011060,MKT,,PR042,,BNPL
O023897,2025-11-28 19:05:00,C019983,WEB,,PR002,HOLIDAY15,PayPal
O023898,2025-11-24 00:43:00,C008272,WEB,,PR034,,Card
O023899,2025-11-28 04:32:00,C004702,WEB,,PR052,,PayPal
O023900,2025-12-14 12:36:00,C018884,STORE,S024,PR053,HOLIDAY15,Card
O023901,2025-12-19 15:45:00,C021880,WEB,,PR034,CM20,Card
O023902,2025-12-03 09:46:00,C017412,WEB,,PR011,HOLIDAY15,Card
O023903,2025-12-02 00:37:00,C023899,WEB,,PR027,SAVE10,Card
O023904,2025-12-16 04:09:00,C018173,STORE,S036,PR022,SAVE10,Card
O023905,2025-12-31 06:45:00,C011399,MKT,,,,Card
O023906,2025-12-29 20:16:00,C021082,MKT,,PR056,SAVE10,Card
O023907,2025-12-23 01:18:00,C010979,STORE,S028,PR039,,Card
O023908,2025-12-13 04:43:00,C024481,WEB,,PR003,BF25,Card
O023909,2026-01-05 05:34:00,C017548,WEB,,PR039,,Card
O023910,2025-11-28 20:34:00,C019171,MKT,,PR049,,Card
O023911,2025-12-17 15:06:00,C021881,WEB,,PR013,BF25,Card
O023912,2026-01-04 04:30:00,C010605,WEB,,PR060,HOLIDAY15,Card
O023913,2025-12-15 05:04:00,C009721,WEB,,PR024,,Cash
O023914,2025-12-14 00:19:00,C015437,WEB,,PR004,,Card
O023915,2025-12-13 19:25:00,C002960,MKT,,PR057,SAVE10,BNPL
O023916,2025-11-24 19:09:00,C013786,STORE,S042,PR023,,Card
O023917,2025-12-22 05:50:00,C006421,WEB,,PR049,CM20,PayPal
O023918,2025-12-10 20:16:00,C018959,STORE,S036,PR009,,BNPL
O023919,2025-12-02 23:42:00,C007218,MKT,,PR058,CM20,Card
O023920,2025-12-24 03:14:00,C012685,STORE,S018,PR014,,Card
O023921,2025-11-13 00:26:00,C022805,STORE,S051,PR007,CM20,PayPal
O023922,2025-12-01 22:59:00,C019655,STORE,S048,PR059,,Card
O023923,2025-12-01 06:00:00,C006318,WEB,,PR035,,Card
O023924,2026-01-04 10:02:00,C007489,STORE,S041,,CM20,PayPal
O023925,2025-12-20 03:57:00,C023008,WEB,,PR052,CM20,BNPL
O023926,2025-11-28 05:20:00,C019536,WEB,,PR060,BF25,Card
O023927,2025-11-26 10:20:00,C020304,WEB,,PR037,SAVE10,Card
O023928,2025-12-23 15:57:00,C021399,MKT,,PR033,SAVE10,BNPL
O023929,2025-12-20 07:48:00,C002884,WEB,,PR001,SAVE10,Cash
O023930,2025-11-17 16:20:00,C018762,WEB,,PR032,SAVE10,Card
O023931,2025-12-07 08:45:00,C011695,STORE,S027,,,Card
O023932,2025-11-28 01:24:00,C015608,STORE,S054,PR021,SAVE10,Card
O023933,2025-12-04 19:38:00,C018692,MKT,,PR017,,Card
O023934,2025-11-08 05:26:00,C021898,WEB,,,SAVE10,Card
O023935,2025-12-23 12:58:00,C019637,WEB,,PR019,BF25,Card
O023936,2025-11-14 15:14:00,C010124,STORE,S053,PR007,SAVE10,Card
O023937,2026-01-03 03:20:00,C020122,WEB,,PR029,CM20,Card
O023938,2025-12-25 13:08:00,C006889,WEB,,PR036,BF25,Card
O023939,2025-12-13 10:46:00,C010686,MKT,,PR022,BF25,Card
O023940,2025-12-08 16:47:00,C003413,WEB,,PR026,,Card
O023941,2025-12-01 09:01:00,C017726,WEB,,PR044,,Card
O023942,2025-12-26 02:43:00,C017742,MKT,,PR058,HOLIDAY15,Card
O023943,2025-12-01 05:17:00,C001335,STORE,S054,PR045,BF25,Card
O023944,2025-11-25 05:27:00,C022612,WEB,,PR026,,Cash
O023945,2025-11-26 19:54:00,C023433,MKT,,PR037,CM20,Card
O023946,2025-12-24 01:05:00,C001564,WEB,,PR040,SAVE10,Card
O023947,2025-11-28 06:12:00,C002998,WEB,,PR047,CM20,Card
O023948,2025-12-20 00:57:00,C001409,STORE,S050,PR018,BF25,Card
O023949,2025-12-01 11:38:00,C013275,STORE,S034,PR013,,Card
O023950,2025-11-28 16:01:00,C010115,MKT,,PR020,SAVE10,BNPL
O023951,2025-11-08 19:45:00,C020906,WEB,,PR014,HOLIDAY15,Card
O023952,2025-11-26 23:07:00,C007489,MKT,,PR033,BF25,BNPL
O023953,2025-11-29 16:54:00,C024236,STORE,S053,PR017,,Card
O023954,2025-11-07 03:25:00,C005976,WEB,,PR056,CM20,Card
O023955,2025-11-24 23:57:00,C015679,WEB,,PR014,BF25,Card
O023956,2025-12-23 12:41:00,C005010,WEB,,PR055,BF25,Card
O023957,2025-12-06 02:33:00,C020400,WEB,,PR035,,Card
O023958,2025-11-13 19:37:00,C020897,WEB,,PR046,HOLIDAY15,Card
O023959,2025-12-20 08:02:00,C011592,MKT,,PR035,,Card
O023960,2025-11-29 03:32:00,C005328,MKT,,PR057,,BNPL
O023961,2025-11-30 05:13:00,C005272,WEB,,PR035,,Card
O023962,2025-11-18 08:01:00,C020058,STORE,S031,PR026,HOLIDAY15,Card
O023963,2026-01-03 03:32:00,C016304,WEB,,PR029,,Card
O023964,2025-11-14 03:03:00,C004153,STORE,S056,PR015,SAVE10,Card
O023965,2025-11-28 12:42:00,C019865,WEB,,PR010,,PayPal
O023966,2025-12-24 22:22:00,C002082,WEB,,PR040,CM20,Card
O023967,2025-12-28 09:32:00,C022910,WEB,,PR031,SAVE10,Card
O023968,2025-12-21 06:39:00,C019117,WEB,,PR029,SAVE10,Card
O023969,2025-12-21 21:39:00,C007963,STORE,S013,PR038,BF25,BNPL
O023970,2025-11-24 17:49:00,C012049,WEB,,PR018,BF25,PayPal
O023971,2026-01-01 07:48:00,C007749,STORE,S047,PR052,SAVE10,Card
O023972,2025-11-28 15:53:00,C021471,WEB,,PR042,HOLIDAY15,Cash
O023973,2025-11-28 00:08:00,C001620,WEB,,PR014,,Card
O023974,2025-11-05 14:26:00,C004840,WEB,,PR053,SAVE10,Card
O023975,2025-12-20 09:26:00,C012852,STORE,S060,PR030,SAVE10,Card
O023976,2025-12-25 12:14:00,C018989,WEB,,PR047,CM20,Card
O023977,2025-11-14 01:40:00,C004127,WEB,,PR046,,Card
O023978,2025-12-23 10:32:00,C017600,WEB,,PR023,,Cash
O023979,2025-11-05 21:46:00,C002089,MKT,,PR013,,Card
O023980,2025-11-13 08:02:00,C002121,STORE,S054,PR005,SAVE10,Card
O023981,2025-11-25 09:17:00,C006508,WEB,,,HOLIDAY15,BNPL
O023982,2025-12-21 00:19:00,C013052,WEB,,PR041,BF25,BNPL
O023983,2025-12-02 07:06:00,C017059,WEB,,PR028,CM20,Card
O023984,2025-12-19 18:21:00,C019110,STORE,S023,PR053,BF25,PayPal
O023985,2025-12-21 19:24:00,C020362,WEB,,PR044,,PayPal
O023986,2025-12-01 17:52:00,C021666,WEB,,PR032,,Card
O023987,2025-12-01 11:54:00,C009133,MKT,,PR047,SAVE10,Card
O023988,2025-11-07 06:35:00,C008862,WEB,,PR038,BF25,Card
O023989,2025-11-04 06:42:00,C024190,WEB,,PR051,HOLIDAY15,Card
O023990,2025-12-01 17:59:00,C012581,MKT,,PR039,HOLIDAY15,PayPal
O023991,2025-11-09 17:31:00,C017556,WEB,,PR054,CM20,Card
O023992,2025-11-15 17:59:00,C005518,STORE,S057,PR011,,Card
O023993,2025-11-09 15:02:00,C016518,STORE,S004,PR030,HOLIDAY15,Card
O023994,2025-12-07 13:12:00,C008427,WEB,,PR060,BF25,BNPL
O023995,2025-11-26 12:39:00,C021425,WEB,,PR046,HOLIDAY15,Card
O023996,2025-11-20 16:00:00,C006855,WEB,,PR027,CM20,Card
O023997,2025-12-12 06:15:00,C010940,WEB,,PR015,SAVE10,Card
O023998,2025-12-01 02:11:00,C002818,MKT,,,HOLIDAY15,Card
O023999,2026-01-05 16:09:00,C022786,WEB,,PR035,CM20,Card
O024000,2025-12-01 02:12:00,C000623,STORE,S006,PR007,SAVE10,Card
O024001,2025-11-28 05:51:00,C006417,MKT,,PR004,,Card
O024002,2025-12-26 16:32:00,C006069,MKT,,PR042,,Card
O024003,2025-12-06 10:08:00,C006014,WEB,,PR022,,PayPal
O024004,2025-12-20 16:10:00,C002557,WEB,,PR052,,BNPL
O024005,2025-12-07 11:56:00,C003825,WEB,,PR053,HOLIDAY15,Card
O024006,2025-12-23 15:35:00,C022112,MKT,,PR037,,PayPal
O024007,2026-01-03 07:46:00,C017509,WEB,,PR037,,Card
O024008,2025-11-02 15:37:00,C008415,WEB,,PR048,CM20,BNPL
O024009,2025-11-16 13:43:00,C002020,WEB,,PR024,,Card
O024010,2025-12-22 23:30:00,C016141,STORE,S024,PR057,CM20,Card
O024011,2025-11-01 07:13:00,C007975,WEB,,PR026,,PayPal
O024012,2025-11-23 08:35:00,C004185,MKT,,PR041,BF25,Card
O024013,2025-12-01 21:22:00,C015201,STORE,S021,PR026,,Card
O024014,2025-11-10 22:54:00,C013792,WEB,,PR020,CM20,Card
O024015,2025-12-31 10:49:00,C012393,WEB,,PR033,BF25,Card
O024016,2025-12-21 19:09:00,C011439,WEB,,PR021,,BNPL
O024017,2025-12-26 14:45:00,C016067,STORE,S023,,,Card
O024018,2025-12-26 19:10:00,C005485,WEB,,PR019,,Cash
O024019,2025-12-01 05:32:00,C022299,WEB,,PR041,,BNPL
O024020,2025-12-01 21:36:00,C011536,STORE,S013,PR010,SAVE10,Card
O024021,2025-12-23 07:07:00,C017180,STORE,S012,PR026,SAVE10,PayPal
O024022,2025-12-01 05:12:00,C014046,WEB,,PR051,,Card
O024023,2026-01-01 05:53:00,C009408,WEB,,PR024,BF25,BNPL
O024024,2025-12-01 13:39:00,C007833,STORE,S051,PR056,,PayPal
O024025,2025-12-01 21:40:00,C022176,WEB,,PR042,,BNPL
O024026,2025-12-01 18:42:00,C006258,WEB,,PR041,SAVE10,Card
O024027,2025-11-06 12:33:00,C007025,STORE,S054,PR031,,BNPL
O024028,2025-12-14 04:30:00,C015381,STORE,S022,PR035,,PayPal
O024029,2025-12-21 12:34:00,C008102,MKT,,PR043,,Card
O024030,2025-11-26 13:53:00,C011618,WEB,,PR025,,Card
O024031,2025-12-04 07:28:00,C013350,WEB,,,,Card
O024032,2025-11-26 04:24:00,C006942,WEB,,PR003,,Card
O024033,2025-11-20 09:59:00,C017777,WEB,,PR044,,Card
O024034,2025-12-06 15:08:00,C023562,WEB,,PR005,,Card
O024035,2025-11-25 07:03:00,C001856,WEB,,PR018,SAVE10,BNPL
O024036,2025-11-23 20:21:00,C004966,WEB,,PR045,,Card
O024037,2025-12-09 12:28:00,C009343,STORE,S015,PR007,,Card
O024038,2025-12-01 00:05:00,C017500,MKT,,PR027,SAVE10,PayPal
O024039,2025-11-28 21:28:00,C006889,WEB,,PR016,SAVE10,Card
O024040,2025-11-09 09:26:00,C013499,STORE,S038,PR041,,PayPal
O024041,2025-12-27 02:09:00,C013146,WEB,,PR027,CM20,Card
O024042,2025-12-11 14:15:00,C006020,WEB,,PR043,,PayPal
O024043,2025-12-10 05:06:00,C016680,MKT,,PR059,,BNPL
O024044,2025-12-23 21:01:00,C003886,STORE,S020,PR032,,Card
O024045,2025-12-24 12:11:00,C002835,MKT,,PR053,,Card
O024046,2025-11-18 15:00:00,C014049,WEB,,PR059,,BNPL
O024047,2025-11-28 00:41:00,C008119,WEB,,PR044,,Card
O024048,2025-12-01 15:36:00,C014034,MKT,,PR005,HOLIDAY15,Card
O024049,2025-12-30 14:38:00,C017377,WEB,,,CM20,Card
O024050,2025-11-05 23:49:00,C023736,STORE,S027,,CM20,Card
O024051,2025-12-15 18:50:00,C004649,WEB,,PR058,,BNPL
O024052,2025-11-12 02:42:00,C021705,WEB,,PR013,,Card
O024053,2025-12-03 13:13:00,C020597,STORE,S060,,HOLIDAY15,Card
O024054,2025-11-26 16:06:00,C021413,WEB,,PR007,,BNPL
O024055,2025-11-28 14:33:00,C018989,STORE,S059,PR027,,PayPal
O024056,2025-11-06 12:34:00,C012814,STORE,S025,PR024,,Card
O024057,2025-11-24 20:15:00,C005632,WEB,,PR034,SAVE10,Card
O024058,2025-11-30 13:10:00,C024888,STORE,S042,PR007,,BNPL
O024059,2025-12-01 03:30:00,C000051,WEB,,PR035,HOLIDAY15,Card
O024060,2026-01-02 06:22:00,C021203,WEB,,PR051,HOLIDAY15,Card
O024061,2025-12-22 03:12:00,C001364,MKT,,PR050,BF25,Card
O024062,2025-12-01 22:50:00,C021541,MKT,,PR010,SAVE10,Card
O024063,2025-11-24 23:45:00,C000134,WEB,,PR050,HOLIDAY15,Card
O024064,2025-11-20 14:29:00,C001878,MKT,,PR051,BF25,Cash
O024065,2025-11-08 23:50:00,C010712,STORE,S057,PR001,,PayPal
O024066,2025-11-28 19:00:00,C017151,WEB,,PR045,,PayPal
O024067,2025-12-17 09:38:00,C019659,WEB,,PR051,SAVE10,Card
O024068,2025-11-21 14:31:00,C014959,STORE,S012,PR025,BF25,Card
O024069,2025-11-06 19:19:00,C014038,WEB,,PR030,HOLIDAY15,Card
O024070,2025-11-06 10:43:00,C016166,MKT,,,SAVE10,Card
O024071,2025-12-18 13:47:00,C002643,MKT,,PR008,CM20,Card
O024072,2025-11-24 03:25:00,C002669,STORE,S002,PR053,CM20,Card
O024073,2025-11-24 23:09:00,C009083,STORE,S038,PR001,,Card
O024074,2025-11-12 22:53:00,C011628,STORE,S007,PR028,,BNPL
O024075,2025-11-28 09:20:00,C023855,WEB,,PR025,CM20,BNPL
O024076,2025-11-24 05:54:00,C008145,MKT,,,HOLIDAY15,BNPL
O024077,2025-12-21 13:08:00,C005611,WEB,,PR046,BF25,Card
O024078,2025-11-29 12:05:00,C016040,WEB,,,,Card
O024079,2025-11-25 23:51:00,C004489,WEB,,PR020,SAVE10,Card
O024080,2025-11-28 05:57:00,C018067,STORE,S045,PR020,,Card
O024081,2025-12-16 17:08:00,C006966,MKT,,PR042,CM20,Card
O024082,2025-12-19 05:14:00,C004393,WEB,,PR038,BF25,Card
O024083,2026-01-01 08:48:00,C000006,STORE,S017,PR060,,PayPal
O024084,2025-12-23 01:24:00,C024120,MKT,,PR054,,Cash
O024085,2026-01-02 23:22:00,C017953,MKT,,PR047,,Card
O024086,2025-12-08 02:14:00,C016438,STORE,S009,PR026,BF25,PayPal
O024087,2025-12-26 03:13:00,C006790,WEB,,PR007,,Card
O024088,2025-12-23 02:27:00,C011260,WEB,,PR051,,Card
O024089,2025-12-05 15:10:00,C011939,WEB,,PR026,CM20,PayPal
O024090,2025-11-30 22:35:00,C001627,STORE,S057,PR039,,Card
O024091,2026-01-04 10:46:00,C010614,STORE,S006,PR023,SAVE10,Card
O024092,2025-12-16 06:01:00,C012800,WEB,,,CM20,Card
O024093,2025-11-28 19:04:00,C015252,MKT,,PR035,,Card
O024094,2025-11-24 19:33:00,C012990,WEB,,PR011,,Card
O024095,2025-11-04 15:22:00,C007905,STORE,S060,PR055,,Card
O024096,2025-11-22 02:43:00,C011913,WEB,,PR001,SAVE10,BNPL
O024097,2025-12-09 07:50:00,C014958,WEB,,PR040,HOLIDAY15,PayPal
O024098,2025-12-01 08:59:00,C022627,WEB,,PR008,CM20,Card
O024099,2025-12-01 13:09:00,C024184,WEB,,PR039,,Card
O024100,2025-11-28 17:30:00,C012164,WEB,,PR041,BF25,Card
O024101,2025-11-19 07:32:00,C014316,STORE,S056,PR030,BF25,Card
O024102,2025-12-10 11:52:00,C009525,WEB,,PR041,BF25,Card
O024103,2025-11-21 07:35:00,C015973,WEB,,PR054,HOLIDAY15,Card
O024104,2025-11-21 19:26:00,C004116,WEB,,PR054,CM20,Card
O024105,2025-11-28 22:56:00,C024458,STORE,S036,PR042,SAVE10,PayPal
O024106,2025-11-17 05:28:00,C009371,WEB,,PR032,,PayPal
O024107,2025-11-06 02:17:00,C013697,MKT,,PR027,HOLIDAY15,Cash
O024108,2025-12-17 14:08:00,C017123,STORE,S037,PR056,HOLIDAY15,Card
O024109,2025-12-27 12:58:00,C004961,STORE,S056,PR016,,Card
O024110,2025-11-24 08:48:00,C008826,WEB,,PR030,,Card
O024111,2025-11-29 13:00:00,C001301,WEB,,PR021,,PayPal
O024112,2026-01-02 09:27:00,C023650,STORE,S030,PR024,,PayPal
O024113,2025-12-21 05:46:00,C024306,STORE,S057,PR019,CM20,Card
O024114,2025-11-08 09:30:00,C021218,WEB,,PR031,BF25,BNPL
O024115,2025-12-01 05:30:00,C015103,WEB,,PR039,SAVE10,BNPL
O024116,2025-11-09 19:10:00,C007514,WEB,,PR018,SAVE10,Card
O024117,2025-12-12 06:47:00,C010972,STORE,S034,PR018,SAVE10,Cash
O024118,2025-12-13 18:13:00,C003282,WEB,,PR043,BF25,Cash
